Account_Owner__c,Amount,Area__c,BigMachines__Line_Items__c,CloseDate,Country__c,CreatedById,CreatedDate,Currency_Rate__c,CurrencyIsoCode,Days_Until_Modified__c,Duration_at_Stage1__c,Duration_at_Stage2__c,Earliest_Delivery_Commence_Date__c,Eligible_for_Fast_Track__c,HasOpportunityLineItem,Id,IsWon,LastModifiedDate,LoB_Services__c,Pricebook2Id,Retail__c,Stage_Change_Date__c,Sub_Area__c,WNC_Region__c
337,45500.0,22,4,36,139,489,1670,1.0,30,-583.0,0,0,724,1,1,37432,1,640,0,1,0,33,45,0
344,24000.0,22,1,27,139,496,1671,1.0,30,-587.0,0,0,467,0,1,37433,1,3716,0,1,0,25,45,0
324,28000.0,22,1,105,139,497,1672,1.0,30,-331.0,0,0,312,0,1,37434,1,2874,0,1,0,81,45,0
328,9000000.0,9,1,655,129,302,1673,29.992277,28,-457.0,5,125,691,0,1,37435,0,1456,0,0,1,380,15,1
336,50000.0,22,1,358,139,487,1674,1.0,30,-135.0,0,0,825,0,1,37436,1,691,0,1,0,270,45,0
452,3000000.0,0,1,304,129,302,1675,29.992277,28,-549.0,5,0,518,0,1,37437,0,903,0,1,0,222,41,1
53,800000.0,0,1,514,129,302,1676,28.451258000000003,28,-166.0,0,474,299,0,1,37438,0,410,0,1,0,283,41,1
53,4500000.0,0,1,45,129,302,1677,29.992277,28,-581.0,4,0,508,0,1,37439,0,3444,0,1,0,41,41,1
465,39878.43,0,1,253,107,632,1678,1.0,30,-554.0,0,2,471,1,1,37440,1,3201,0,1,0,180,34,1
252,49000.0,13,1,521,84,353,1679,1.0,30,-62.0,0,162,898,1,1,37441,1,604,0,1,0,441,25,0
432,28000.0,13,1,333,40,592,1680,1.0,30,-573.0,0,0,552,0,1,37442,0,965,0,1,0,193,10,0
46,1447995.96,9,2,78,52,65,1681,7.750313,11,-318.0,0,193,189,1,1,37443,1,4085,1,0,1,64,15,1
311,13000000.0,0,2,428,131,446,1682,30.919807000000002,26,-437.0,11,104,750,0,1,37444,0,4296,0,1,0,408,42,1
311,,0,0,428,131,446,1683,1.0,30,-472.0,31,84,1080,0,0,37445,0,4296,0,2,0,335,42,1
186,100000.0,15,1,479,138,249,1684,0.80898,10,-447.0,0,6,822,1,1,37446,1,3368,0,0,1,384,44,1
159,32050.0,8,1,439,114,321,1685,1.0,30,-468.0,85,26,50,1,1,37447,1,1603,0,0,1,345,32,1
159,36000.0,8,2,172,114,321,1686,1.0,30,-264.0,323,0,414,0,1,37448,0,3201,0,0,1,118,32,1
21,2437.5,6,3,36,46,32,1687,0.8930170000000001,9,-583.0,0,0,408,1,1,37449,1,3896,0,1,0,33,14,1
300,8013.9,0,1,470,52,332,1688,1.0,30,-483.0,0,0,700,1,1,37450,1,1872,1,1,0,374,20,1
21,9855.0,6,1,266,46,32,1689,0.8930170000000001,9,-576.0,0,0,614,1,1,37451,1,3905,0,1,0,187,14,1
106,8266.0,11,1,34,123,121,1690,0.8901549999999999,9,-584.0,0,0,552,1,1,37452,1,1474,0,0,1,31,18,1
430,,0,0,225,131,591,1691,31.549604,26,-540.0,19,0,1080,0,0,37453,0,414,0,2,0,205,42,1
35,25898.18,6,1,527,46,49,1692,0.81960495,9,-63.0,0,1,978,1,1,37454,1,4111,0,1,0,427,14,1
419,20777.0,6,3,147,6,579,1693,0.8930170000000001,9,-279.0,0,0,318,1,1,37455,1,3047,1,1,0,104,4,1
45,125900.0,10,2,586,131,64,1694,1.0,30,-399.0,120,0,953,1,1,37456,1,3214,1,0,1,482,17,1
45,100900.0,10,2,135,131,64,1695,1.0,30,-303.0,188,96,205,1,1,37457,0,3214,1,0,1,97,17,1
56,8928000.0,5,1,68,60,77,1696,0.852878,9,-119.0,0,187,175,0,1,37458,1,3165,1,1,0,58,24,1
56,1464050.0,5,2,532,60,77,1697,0.8979889999999999,9,-453.0,0,57,910,0,1,37459,1,3690,0,1,0,430,24,1
130,487600.0,8,1,38,113,168,1698,0.8901549999999999,9,-582.0,0,0,508,0,1,37460,1,1655,0,0,1,35,8,1
35,16250.0,6,1,266,46,166,1699,0.8901549999999999,9,-576.0,0,0,552,1,1,37461,1,4550,0,1,0,187,14,1
45,48532.0,10,2,361,131,64,1700,1.0,30,-504.0,36,0,604,1,1,37462,1,3214,1,0,1,273,17,1
25,16500.0,6,1,11,46,36,1701,0.8930170000000001,9,-229.0,0,0,811,1,1,37463,1,3902,0,1,0,10,14,1
421,34300.0,5,4,242,60,582,1702,0.9048139999999999,9,-560.0,0,0,614,1,1,37464,0,2330,1,1,0,165,24,1
457,22442.0,22,1,40,139,255,1703,1.0,30,-581.0,0,0,73,0,1,37465,1,2366,0,1,0,37,45,0
69,1.0,5,1,27,32,431,1704,1.0,30,-587.0,0,0,387,0,1,37466,0,1350,0,1,0,25,24,1
130,117000.0,8,2,38,113,168,1705,0.8901549999999999,9,-582.0,0,0,604,1,1,37467,1,1655,0,0,1,35,8,1
412,2478000.0,5,1,48,53,572,1706,294.74,13,-575.0,0,0,77,1,1,37468,1,595,0,1,0,189,8,1
474,3474653.4,16,11,163,63,145,1707,1.0,30,-297.0,0,298,409,0,1,37469,1,3360,0,1,0,114,26,1
35,23250.0,6,1,270,46,166,1708,0.8901549999999999,9,-573.0,0,0,56,1,1,37470,1,189,0,1,0,193,14,1
359,4100.0,22,3,228,139,535,1709,1.0,30,-567.0,0,0,977,0,1,37471,1,858,0,1,0,153,45,0
457,27908.0,22,1,40,139,255,1710,1.0,30,-581.0,0,0,416,0,1,37472,1,2366,0,1,0,37,45,0
313,68000.0,6,2,466,128,448,1711,0.9707610000000001,3,-484.0,0,124,891,0,1,37473,0,139,0,1,0,370,40,1
82,36112.0,8,1,461,34,104,1712,24.914491,6,-458.0,0,0,790,1,1,37474,1,1726,0,0,1,366,8,1
313,240107.0,6,4,316,128,448,1713,0.951152,3,-282.0,0,18,94,0,1,37475,1,525,1,1,0,232,40,1
82,146868.0,8,3,701,34,104,1714,23.879264000000003,6,-341.0,0,84,1060,1,1,37476,1,1726,0,0,1,579,8,1
82,41332.0,8,3,138,34,104,1715,23.879264000000003,6,-284.0,0,102,318,1,1,37477,1,1726,0,0,1,99,8,1
82,183585.0,8,3,295,34,104,1716,21.611253,6,-170.0,0,102,509,1,1,37478,1,1726,0,0,1,213,8,1
337,10000.0,22,2,30,139,489,1717,1.0,30,-586.0,0,0,724,1,1,37479,1,640,0,1,0,27,45,0
123,540000.0,21,1,392,60,111,1718,0.9109959999999999,9,-516.0,0,0,710,0,1,37480,0,3433,1,0,1,303,23,1
97,23040.0,8,1,300,34,122,1719,0.9109959999999999,9,-532.0,0,0,803,0,1,37481,1,1314,0,0,1,218,8,1
308,14400.0,6,1,275,46,136,1720,0.9048139999999999,9,-569.0,0,6,539,1,1,37482,1,26,0,1,0,149,14,1
225,11200.0,22,1,63,139,318,1721,1.0,30,-335.0,76,176,94,0,1,37483,0,857,0,1,0,55,45,0
159,5000.0,8,1,331,114,192,1722,1.0,30,-155.0,270,106,628,0,1,37484,0,1603,0,0,1,247,32,1
444,14750.0,6,2,40,128,642,1723,0.966174,3,-581.0,0,0,724,1,1,37485,1,2332,1,1,0,37,40,1
448,19800.0,13,1,268,37,610,1724,1.0,30,-575.0,0,0,604,1,1,37486,1,4398,0,1,0,189,10,0
160,,8,0,338,114,214,1725,1.0,30,-546.0,0,4,1080,0,0,37487,0,196,0,2,1,250,32,1
160,53700.0,8,2,266,114,214,1726,1.0,30,-576.0,0,0,592,0,1,37488,1,196,0,0,1,187,32,1
334,30000.0,22,1,223,139,504,1727,1.0,30,-569.0,0,0,691,0,1,37489,1,440,0,1,0,149,45,0
160,17450.0,8,1,242,114,214,1728,1.0,30,-376.0,0,20,589,0,1,37490,1,196,0,0,1,165,32,1
274,30147.44,0,10,540,85,257,1729,0.81960495,9,-43.0,0,283,864,1,1,37491,1,1839,0,1,0,437,33,1
295,5000.0,22,1,36,139,494,1730,1.0,30,-583.0,0,0,489,0,1,37492,1,3573,0,1,0,33,45,0
274,117420.22,0,2,395,85,257,1731,0.852878,9,-124.0,0,308,784,1,1,37493,1,1713,0,1,0,306,33,1
274,167550.0,0,2,161,85,257,1732,0.8930170000000001,9,-299.0,0,153,82,1,1,37494,1,1713,0,1,0,112,33,1
274,8700.0,0,1,262,85,257,1733,0.9048139999999999,9,-551.0,0,0,598,1,1,37495,0,1713,0,1,0,184,33,1
131,16960.0,6,1,343,46,170,1734,0.9109959999999999,9,-544.0,0,0,536,1,1,37496,1,1414,0,1,0,254,14,1
366,1087.0,22,1,38,139,493,1735,1.0,30,-505.0,0,0,50,0,1,37497,1,749,0,1,0,35,45,0
427,500000.0,13,1,709,48,589,1736,1.0,30,-338.0,0,243,388,0,1,37498,0,4547,0,1,0,576,10,0
274,14000.0,0,1,132,85,257,1737,0.8930170000000001,9,-287.0,0,29,20,1,1,37499,1,1713,0,1,0,95,33,1
225,4166.7,22,1,300,139,318,1738,1.0,30,-532.0,0,0,508,1,1,37500,1,1766,0,1,0,218,45,0
374,7870.0,22,1,36,139,530,1739,1.0,30,-583.0,0,0,508,1,1,37501,1,820,0,1,0,33,45,0
385,13000.0,22,2,268,139,542,1740,1.0,30,-575.0,0,0,513,0,1,37502,0,176,0,1,0,189,45,0
131,16628.0,6,1,333,46,170,1741,0.8930170000000001,9,-519.0,0,0,630,1,1,37503,1,2332,1,1,0,248,14,1
131,1937.0,6,1,328,46,170,1742,0.9048139999999999,9,-547.0,0,0,779,1,1,37504,1,1063,0,1,0,244,14,1
225,108801.55,22,5,327,139,318,1743,1.0,30,-156.0,0,0,499,1,1,37505,0,3725,0,1,0,243,45,0
29,123270.0,6,1,36,46,42,1744,0.9048139999999999,9,-582.0,0,0,401,1,1,37506,1,85,0,0,1,35,14,1
29,152620.0,6,1,314,46,42,1745,0.9109959999999999,9,-527.0,0,0,756,1,1,37507,1,85,0,0,1,230,14,1
29,120335.0,6,1,231,46,42,1746,0.9048139999999999,9,-565.0,0,0,659,1,1,37508,1,85,0,0,1,156,14,1
334,306.22,17,1,27,139,289,1747,1.0,30,-587.0,0,0,384,1,1,37509,1,4130,1,0,1,25,45,0
29,170230.0,6,1,316,46,42,1748,0.9109959999999999,9,-526.0,0,0,744,1,1,37510,1,85,0,0,1,232,14,1
334,10333.33,22,1,38,139,528,1749,1.0,30,-582.0,0,0,77,0,1,37511,1,4028,0,1,0,35,45,0
334,168860.0,22,3,298,139,329,1750,1.0,30,-533.0,0,4,790,0,1,37512,1,2315,0,1,0,216,45,0
83,7477.08,17,1,27,25,288,1751,1.299448,2,-587.0,0,0,421,1,1,37513,1,3374,1,0,1,25,9,0
359,13400.0,22,1,38,139,511,1752,1.0,30,-267.0,0,0,508,0,1,37514,1,434,0,1,0,35,45,0
170,42883.0,17,4,242,139,269,1753,1.0,30,-560.0,0,0,601,1,1,37515,1,42,0,0,1,165,45,0
377,78997.0,22,3,380,139,329,1754,1.0,30,-483.0,0,128,772,0,1,37516,0,1484,0,1,0,292,45,0
374,10000.0,22,1,36,139,528,1755,1.0,30,-572.0,0,0,604,0,1,37517,1,718,0,1,0,33,45,0
379,0.0,22,0,503,139,512,1756,1.0,30,-73.0,0,514,1080,0,0,37518,0,3432,0,1,0,405,45,0
390,29602.0,22,4,30,139,550,1757,1.0,30,-586.0,0,0,703,0,1,37519,1,4276,0,1,0,27,45,0
356,78842.0,22,6,246,139,508,1758,1.0,30,-554.0,0,0,604,0,1,37520,1,4368,0,1,0,169,45,0
229,21050.0,17,3,36,25,271,1759,1.299448,2,-583.0,0,0,73,1,1,37521,1,3613,1,0,1,33,9,0
361,8238.0,22,3,333,139,520,1760,1.0,30,-511.0,0,0,508,0,1,37527,0,4460,1,1,0,315,45,0
321,4635.0,22,2,333,139,520,1760,1.0,30,-475.0,0,0,508,0,1,37530,0,2305,1,1,0,317,45,0
378,5904.0,22,2,333,139,520,1760,1.0,30,-475.0,77,0,508,0,1,37531,0,1888,1,1,0,317,45,0
374,61424.0,22,3,333,139,520,1760,1.0,30,-510.0,77,0,508,0,1,37532,0,4421,1,1,0,317,45,0
475,20137.0,22,3,333,139,520,1760,1.0,30,-475.0,0,0,508,0,1,37528,0,2078,1,1,0,317,45,0
231,333822.0,22,3,333,139,520,1760,1.0,30,-511.0,0,0,508,0,1,37526,0,2185,1,1,0,315,45,0
390,57922.0,22,4,333,139,520,1760,1.0,30,-475.0,0,0,508,0,1,37529,0,4499,1,1,0,317,45,0
359,20873.0,22,3,333,139,520,1761,1.0,30,-475.0,0,0,508,0,1,37523,0,2273,1,1,0,317,45,0
358,11437.0,22,2,333,139,520,1761,1.0,30,-475.0,0,0,508,0,1,37524,0,2273,1,1,0,317,45,0
225,7109.0,22,3,333,139,520,1761,1.0,30,-511.0,0,0,508,0,1,37525,0,2273,1,1,0,315,45,0
384,11284.0,22,2,333,139,520,1761,1.0,30,-511.0,0,0,508,0,1,37533,0,4496,1,1,0,315,45,0
362,1228.0,22,1,333,139,520,1761,1.0,30,-475.0,77,0,508,0,1,37522,0,2273,1,1,0,317,45,0
352,13417.0,22,4,333,139,520,1761,1.0,30,-512.0,0,0,508,0,1,37535,0,3951,1,1,0,313,45,0
218,75636.0,22,3,333,139,520,1761,1.0,30,-511.0,0,0,508,0,1,37534,0,2280,1,1,0,315,45,0
352,46641.0,22,4,333,139,520,1762,1.0,30,-512.0,0,0,508,0,1,37537,0,3951,1,1,0,313,45,0
8,82876.0,22,3,333,139,520,1762,1.0,30,-475.0,0,0,508,0,1,37538,0,3877,1,1,0,317,45,0
352,,22,0,333,139,520,1762,1.0,30,-467.0,120,0,1080,0,0,37536,0,3951,0,2,0,347,45,0
229,19692.16,17,2,30,139,270,1763,1.0,30,-587.0,0,0,518,1,1,37539,1,3488,1,0,1,27,45,0
383,8428.0,22,1,38,139,486,1764,1.0,30,-582.0,0,0,77,0,1,37540,1,2154,0,1,0,35,45,0
457,22942.0,22,1,242,139,324,1765,1.0,30,-183.0,0,20,713,0,1,37541,1,2366,0,1,0,165,45,0
229,11269.33,17,2,36,139,270,1766,1.0,30,-586.0,0,0,441,1,1,37542,1,3488,1,0,1,33,45,0
229,19129.66,17,2,36,139,270,1767,1.0,30,-586.0,0,0,441,1,1,37543,1,3488,1,0,1,33,45,0
287,10858.0,22,1,30,139,513,1768,1.0,30,-586.0,0,0,77,1,1,37544,1,4230,0,1,0,27,45,0
229,10706.83,17,2,30,139,270,1769,1.0,30,-586.0,0,0,441,1,1,37545,1,3488,1,0,1,27,45,0
229,11269.33,17,2,36,139,270,1770,1.0,30,-583.0,0,0,438,1,1,37546,1,3488,1,0,1,33,45,0
229,19692.16,17,2,36,139,270,1771,1.0,30,-586.0,0,0,438,1,1,37547,1,3488,1,0,1,33,45,0
229,22714.66,17,2,36,139,270,1772,1.0,30,-586.0,0,0,518,1,1,37548,1,3488,1,0,1,33,45,0
229,18567.16,17,2,30,139,270,1773,1.0,30,-587.0,0,0,518,1,1,37549,1,3488,1,0,1,27,45,0
347,1575.0,22,1,45,139,498,1774,1.0,30,-580.0,4,0,355,0,1,37550,1,4365,1,1,0,41,45,0
21,43459.24,6,5,7,46,32,1775,0.8930170000000001,9,-230.0,0,320,436,1,1,37551,1,2674,1,1,0,6,14,1
457,22942.0,22,1,240,139,324,1776,1.0,30,-183.0,0,20,604,0,1,37552,1,2366,0,1,0,163,45,0
392,16133.15,18,1,45,110,552,1777,1.0,30,-577.0,0,0,471,1,1,37553,1,769,0,1,0,167,1,0
395,1450.0,22,1,30,139,550,1778,1.0,30,-587.0,0,0,407,0,1,37554,1,1394,1,1,0,27,45,0
390,7323.0,22,4,30,139,539,1779,1.0,30,-586.0,0,0,467,0,1,37555,1,4455,0,1,0,27,45,0
341,39984.0,22,1,300,139,439,1780,1.0,30,-531.0,0,0,790,0,1,37556,1,894,0,1,0,218,45,0
230,8000.0,13,1,223,95,323,1781,1.0,30,-569.0,0,0,604,1,1,37557,1,2331,0,1,0,149,10,0
334,3753.0,22,1,40,139,324,1782,1.0,30,-581.0,0,0,604,0,1,37558,1,2277,0,1,0,37,45,0
465,2853.0,0,1,300,107,632,1783,1.0,30,-532.0,0,1,604,1,1,37559,1,4027,0,1,0,218,34,1
344,135000.0,22,1,11,139,496,1784,1.0,30,-229.0,0,0,458,0,1,37560,0,923,0,1,0,10,45,0
334,8816.0,22,3,40,139,539,1785,1.0,30,-581.0,0,4,407,0,1,37561,1,139,0,1,0,37,45,0
237,27860.0,2,1,629,5,333,1786,1.459546,0,-379.0,0,143,509,1,1,37562,1,3282,1,0,1,522,3,1
250,38984.71,9,5,228,52,351,1787,7.767191,11,-567.0,0,0,401,1,1,37563,1,1334,0,0,1,153,15,1
236,43245.0,0,1,290,119,105,1788,1.3953719999999998,25,-538.0,0,0,155,1,1,37564,1,3648,1,1,0,209,34,1
427,1050.0,13,1,262,48,589,1789,1.0,30,-551.0,0,0,401,1,1,37565,1,909,0,1,0,184,10,0
250,2478.06,9,1,266,52,351,1790,7.786452000000001,11,-576.0,0,0,401,1,1,37566,1,3263,1,0,1,187,15,1
334,67352.0,22,2,36,139,514,1791,1.0,30,-586.0,0,0,508,0,1,37567,1,2652,0,1,0,33,45,0
46,2500.0,9,1,40,52,65,1792,7.786452000000001,11,-581.0,0,0,508,1,1,37568,1,1625,0,0,1,37,15,1
446,325068.0,0,1,103,107,280,1793,1.0,30,-332.0,0,0,197,0,1,37569,1,1054,0,1,0,80,34,1
276,243069.0,18,1,252,28,319,1794,1.0,30,-190.0,4,23,611,0,1,37570,0,979,0,1,0,175,37,0
288,3963.0,19,3,279,119,191,1795,1.322022785,25,-28.0,0,0,508,1,1,37571,1,2948,1,0,1,199,35,1
334,15267.68,17,2,30,25,271,1796,1.299448,2,-586.0,0,0,73,1,1,37572,1,3168,1,0,1,27,9,0
46,13554.0,9,1,260,52,65,1797,7.767191,11,-552.0,0,0,604,1,1,37573,1,2988,1,0,1,182,15,1
46,18121.25,9,1,40,52,65,1798,7.786452000000001,11,-581.0,0,0,604,1,1,37574,1,2988,1,0,1,37,15,1
187,6900.0,21,1,266,60,251,1799,0.9048139999999999,9,-576.0,0,0,438,1,1,37575,1,1563,0,0,1,187,23,1
72,27000.0,6,1,469,46,93,1800,0.852878,9,-118.0,0,0,978,1,1,37576,1,227,0,1,0,373,14,1
43,2855.0,6,1,38,46,362,1801,0.8901549999999999,9,-582.0,0,4,539,1,1,37577,1,3659,1,1,0,35,14,1
471,50040.0,0,1,109,23,636,1802,1.0,30,-330.0,31,7,0,1,1,37578,1,3018,0,1,0,83,20,1
280,666.66,0,1,40,114,205,1803,0.9048139999999999,9,-581.0,0,0,614,0,1,37579,1,34,0,1,0,37,33,1
157,9232.0,16,1,48,43,209,1804,0.8901549999999999,9,-572.0,0,0,407,0,1,37580,1,1392,0,1,0,43,27,1
185,58860.0,23,1,328,44,206,1805,0.9048139999999999,9,-547.0,0,0,595,1,1,37581,1,167,0,0,1,244,13,1
73,3130.0,6,1,30,46,362,1806,0.8901549999999999,9,-586.0,0,0,447,1,1,37582,1,3857,1,1,0,27,14,1
187,1740.0,21,2,36,60,111,1807,0.8901549999999999,9,-583.0,0,0,435,1,1,37583,1,4054,1,0,1,33,23,1
422,39725.0,6,1,314,6,169,1808,0.9109959999999999,9,-527.0,34,0,541,1,1,37584,1,2455,0,1,0,230,4,1
48,76415.0,6,1,38,46,69,1809,0.8901549999999999,9,-582.0,0,0,528,1,1,37585,1,82,0,0,1,35,14,1
91,1768.0,8,1,255,34,116,1810,0.9048139999999999,9,-554.0,0,0,614,1,1,37586,1,1239,0,0,1,178,8,1
135,2850.0,0,1,285,114,176,1811,0.9109959999999999,9,-539.0,0,0,508,0,1,37587,1,79,0,1,0,205,33,1
159,150000.0,8,1,287,64,192,1812,1.0,30,-538.0,4,0,692,0,1,37588,0,3981,0,0,1,207,12,1
159,150.0,8,1,287,64,192,1813,1.0,30,-538.0,48,0,751,0,1,37589,0,3981,0,0,1,207,12,1
159,24600.0,8,1,378,64,192,1814,1.0,30,-496.0,4,0,622,0,1,37590,1,3981,0,0,1,290,12,1
70,570000.0,15,1,285,127,91,1815,9.723786,24,-539.0,0,0,480,0,1,37591,0,1737,0,0,1,205,27,1
167,5652.48,15,1,45,43,160,1816,0.8901549999999999,9,-580.0,0,0,407,1,1,37592,1,1489,0,0,1,41,27,1
160,84612.0,8,1,567,114,364,1817,1.0,30,-61.0,0,146,816,1,1,37593,0,1477,0,0,1,463,32,1
136,274500.0,21,1,296,134,178,1818,1.0,30,-534.0,0,0,790,0,1,37594,1,1650,0,0,1,214,43,1
160,100000.0,8,1,90,114,364,1819,1.0,30,-310.0,123,153,252,0,1,37595,0,1477,0,0,1,73,32,1
37,25651.0,6,4,45,128,642,1820,0.951152,3,-580.0,0,0,724,1,1,37596,1,1394,1,1,0,41,40,1
160,658750.0,8,1,181,114,364,1821,1.0,30,-258.0,0,83,309,0,1,37597,1,1478,0,0,1,124,32,1
160,144667.1,8,1,420,114,364,1822,1.0,30,-476.0,0,48,779,0,1,37598,1,1478,0,0,1,327,32,1
48,653328.0,6,1,228,46,69,1823,0.9109959999999999,9,-567.0,0,0,435,0,1,37599,1,2958,1,0,1,153,14,1
160,95086.0,8,2,705,114,364,1824,1.0,30,-337.0,0,196,106,0,1,37600,1,1478,0,0,1,583,32,1
160,2688087.0,8,1,181,114,364,1825,69.9513,23,-258.0,0,327,378,0,1,37601,1,1478,0,0,1,124,32,1
14,6000000.0,8,1,532,7,23,1826,1.0,30,-453.0,0,133,1002,0,1,37602,0,1030,0,0,1,430,12,1
160,99000.0,8,1,526,114,364,1827,1.0,30,-428.0,0,129,810,0,1,37603,1,3443,0,0,1,426,32,1
160,99000.0,8,1,705,114,364,1828,1.0,30,-337.0,0,220,167,0,1,37604,1,3443,0,0,1,583,32,1
160,99000.0,8,1,181,114,364,1829,1.0,30,-258.0,0,327,78,0,1,37605,1,3443,0,0,1,124,32,1
421,92000.0,5,4,242,60,582,1830,0.81960495,9,-560.0,0,7,539,1,1,37606,1,2259,1,1,0,165,24,1
235,9500.0,18,1,48,3,330,1831,1.0,30,-576.0,0,3,401,1,1,37607,1,72,0,1,0,187,37,0
316,,23,0,707,44,454,1832,1.0,30,-363.0,0,223,1080,0,0,37608,0,1692,0,2,0,584,13,1
160,130300.0,8,6,38,114,214,1833,1.0,30,-582.0,0,0,630,0,1,37609,1,4086,0,0,1,35,32,1
287,60295.0,22,4,270,139,513,1834,1.0,30,-575.0,0,0,407,1,1,37610,1,4230,0,1,0,191,45,0
71,569400.0,8,1,302,108,92,1835,0.9109959999999999,9,-531.0,0,0,878,0,1,37611,1,1493,0,0,1,220,30,1
71,569400.0,8,1,302,108,92,1836,0.9109959999999999,9,-531.0,0,0,810,0,1,37612,1,1493,0,0,1,220,30,1
71,569400.0,8,1,314,108,92,1837,0.9109959999999999,9,-527.0,0,0,810,0,1,37613,1,1493,0,0,1,230,30,1
71,569400.0,8,1,302,108,92,1838,0.9109959999999999,9,-531.0,0,0,998,0,1,37614,1,1493,0,0,1,220,30,1
71,569400.0,8,1,302,108,92,1839,0.9109959999999999,9,-531.0,0,0,998,0,1,37615,1,1493,0,0,1,220,30,1
71,569400.0,8,1,302,108,92,1840,0.9109959999999999,9,-531.0,0,0,998,0,1,37616,1,1493,0,0,1,220,30,1
71,135400.0,8,2,302,108,92,1841,0.9109959999999999,9,-531.0,0,0,878,0,1,37617,1,1494,0,0,1,220,30,1
394,242884.0,22,4,36,139,554,1842,1.0,30,-583.0,0,0,703,0,1,37618,1,1862,1,1,0,33,45,0
160,150000.0,8,1,358,11,364,1843,1.0,30,-141.0,292,153,590,0,1,37619,0,52,0,0,1,270,12,1
455,45000.0,18,1,285,106,434,1844,1.0,30,-433.0,45,0,604,1,1,37620,1,961,0,1,0,205,37,0
87,112250.0,6,1,230,46,113,1845,0.9048139999999999,9,-565.0,0,0,544,1,1,37621,0,2244,0,1,0,156,14,1
331,,13,0,262,30,590,1846,1.0,30,-548.0,0,38,1080,0,0,37622,0,4389,0,2,0,222,10,0
234,2205.0,22,1,268,139,604,1847,1.0,30,-575.0,0,0,604,0,1,37623,1,2506,0,1,0,189,45,0
87,6243.0,6,1,270,46,113,1848,0.9048139999999999,9,-567.0,0,0,528,1,1,37624,1,3978,0,1,0,153,14,1
361,52000.0,22,1,38,139,494,1849,1.0,30,-582.0,0,0,504,0,1,37625,1,2555,0,1,0,35,45,0
227,2062.0,21,1,40,60,44,1850,0.8930170000000001,9,-576.0,0,0,372,1,1,37626,1,2954,1,0,1,187,23,1
374,418000.0,22,2,302,139,512,1851,1.0,30,-531.0,0,0,956,0,1,37627,0,283,0,1,0,220,45,0
368,300.0,22,1,326,139,522,1852,1.0,30,-521.0,0,0,65,0,1,37628,0,470,0,1,0,242,45,0
240,70300.0,6,1,36,46,337,1853,0.9048139999999999,9,-583.0,0,0,342,1,1,37629,1,1809,0,0,1,33,14,1
12,13000.0,22,1,253,139,18,1854,1.0,30,-555.0,0,0,407,0,1,37630,1,533,0,1,0,176,45,0
152,22000.0,23,1,285,44,201,1855,0.9109959999999999,9,-539.0,0,20,536,1,1,37631,1,4546,0,0,1,205,13,1
11,7000.0,22,2,240,139,17,1856,1.0,30,-561.0,0,0,734,0,1,37632,1,4484,0,1,0,163,45,0
287,84383.1,22,4,240,139,513,1857,1.0,30,-561.0,0,0,407,1,1,37633,1,4230,0,1,0,163,45,0
391,2551.0,22,1,38,139,499,1858,1.0,30,-544.0,0,0,508,0,1,37634,1,4051,0,1,0,35,45,0
334,3029.55,22,1,36,139,324,1859,1.0,30,-583.0,0,0,492,0,1,37635,1,2277,0,1,0,33,45,0
360,170000.0,22,1,48,139,529,1860,1.0,30,-566.0,0,0,592,0,1,37636,0,282,0,1,0,155,45,0
449,17917.0,22,1,48,139,611,1861,1.0,30,-579.0,0,0,508,0,1,37637,1,3089,0,1,0,43,45,0
334,5000.0,22,1,318,139,539,1862,1.0,30,-525.0,0,0,586,0,1,37638,0,2280,0,1,0,234,45,0
354,10000.0,22,1,49,139,324,1863,1.0,30,-213.0,0,0,568,0,1,37639,0,3975,0,1,0,44,45,0
324,6500.0,22,1,48,139,318,1864,1.0,30,-579.0,0,0,77,1,1,37640,0,3870,0,1,0,43,45,0
356,,22,0,30,139,496,1865,1.0,30,-586.0,0,0,1080,0,0,37641,0,4367,0,2,0,27,45,0
304,87378.0,18,2,657,106,434,1866,1.0,30,-287.0,74,0,977,0,1,37642,1,135,0,1,0,584,37,0
344,13500.0,22,1,640,139,496,1867,1.0,30,-373.0,0,0,237,0,1,37643,1,800,0,1,0,533,45,0
230,2400.0,13,1,223,95,323,1868,1.0,30,-569.0,0,14,604,1,1,37644,1,2331,0,1,0,149,10,0
389,1.0,22,1,38,139,561,1869,1.0,30,-582.0,0,0,604,0,1,37645,1,2400,0,1,0,35,45,0
229,18567.16,17,2,36,139,270,1870,1.0,30,-586.0,0,0,444,1,1,37646,1,3488,1,0,1,33,45,0
229,18567.16,17,2,36,139,270,1871,1.0,30,-583.0,0,0,444,1,1,37647,1,3488,1,0,1,33,45,0
229,17929.66,17,2,38,139,270,1872,1.0,30,-583.0,0,0,441,1,1,37649,1,3493,1,0,1,35,45,0
229,20442.16,17,2,36,139,270,1873,1.0,30,-583.0,0,0,441,1,1,37648,1,3493,1,0,1,33,45,0
229,17805.16,17,2,36,139,270,1874,1.0,30,-586.0,0,0,441,1,1,37650,1,3493,1,0,1,33,45,0
229,19129.66,17,2,36,139,270,1875,1.0,30,-586.0,0,0,532,1,1,37651,1,3493,1,0,1,33,45,0
229,19129.66,17,2,36,139,270,1876,1.0,30,-586.0,0,0,513,1,1,37652,1,3493,1,0,1,33,45,0
